split_blocking_group_id,partition,benchmark_positive_herb_count,positive_pair_count,total_group_member_count,degree_bin_counts_json,tie_break_key,assignment_order,initial_partition,final_partition,moved_during_local_improvement,final_group_signature
HBG_6410ad751165,validation,1,390,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",eb7316e337246944f1d776671032463422a408670c890fb5d4b32b1522ff6c39,120,train,validation,True,dacdeac62998769309e7721a78c60ea47fae75aa8f6d2c5459a7bc0dfedc0900
HBG_64de98de1e64,validation,1,335,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",c89175f9750afa2a9a3f81a639ddbbdc3eb04bc827eeb792e6b106d45f02bdb9,136,train,validation,True,cd2e737e0f2a97cf6486a0e157bbf96be0c9bd5f2fe52cc4a18bee3e3b2af9f7
HBG_67853cc36d52,train,1,71,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",f2680735e9eb6a87563fd3f62b89eaae5d1fcc616a817b3ca8754b6c753ceeeb,243,train,train,False,3a7a69a2a64a2e8ca7ae81f1825752b03c832bc11d574688b42f6cadc6c5678f
HBG_67a4ca9c3dec,train,1,2,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",7d69466147915385e2398cd78a1b5359b016967e99b65156234daf27f0be5edb,450,test,train,True,0a41eef4729011edb4fef94e4382682de860f9c6899e89528fff2b619f342d2c
HBG_698e28e66f64,train,1,70,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",90be70aeb5fa6dc503d0dc0f42187d1297d4c5444c067df573ff6df7d52f6a95,244,train,train,False,7769a60e8641da2c59ba8532fbdd616115ecef498064fdd4eefbfba98fbd063e
HBG_6a03e1703dcb,train,1,7,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",df976923609076a178280df7f2056d7c55463f446a51c9724c9c6bc0828b9b90,415,validation,train,True,e0b1cc05b8cd876cb009560306dd702fbc1f4b822ebb26a0cce4fabbe143d83b
HBG_6aab59f3eacc,train,2,689,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",dc3381901eeb84ea1f65139659c19dac590c0b27d44d260b28cde3f020790d71,52,train,train,False,ba98c40c8820fb7e7b6c5eac5fb8a4c6576c8a02e876dd5c69cfa4b86109be04
HBG_6b0bb3967115,train,1,10,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",555871486483fe6ef78e88fec5ab213d468a2eb05830177c86ca4d0787914382,401,test,train,True,71d3fa442d2fe6978fe72e4a1d078b408250153291e58d5bb4c96089d53db9a9
HBG_6b33db510100,test,1,1,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",fb0288e9e9f0d32a155ecb79e24046761a0f4c4c6fd73cf61521dc6bc687ac25,472,test,test,False,0a3121e48e1311fff596cc9cc855c569da23e986e0da24d0bf046a91cadb5f1c
HBG_6b696b6d58d4,test,1,306,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",9c616464e657f6fa2dabd54485e3f4e96ba4893e6731adcc10e79da6a029e40c,145,train,test,True,0d88bd2edae1aac9b302e2274bcabfd6ce5d4d6802201b9c69f29a336d53e950
HBG_6be83661d5dc,train,1,1,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",29fa4424e3de89257499752185570569b083b91dbf65aaf8d530adc888156ba2,458,train,train,False,9abbd6f153db07bbbd43398fc97e2b4d3b867e8f132ce83c1017a41ed5b11b98
HBG_6bf526c7746c,train,3,897,3,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 3, ""D08_400_PLUS"": 0}",96a1d9004e1c6c249a04bb271ceee7b8ca42eacf037f749973c91cf1021f58b8,30,train,train,False,c456345f592b442d00f7efc8d5ffc10eac0b90ce41d8a9f1d5e6768ab836a6d4
HBG_6c8394f853e3,train,1,259,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",60694f8775b0ca82f81488f2e2bd63de302eda0f27489d09e7aad65c72ad2456,163,train,train,False,b8bf8fd6c1ba648790d480066ff74e91b5d16fc7d329c9e72b7d5d61cfccc0e0
HBG_6d5f58b32ff2,train,1,72,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",18a802146c8899fd76f23af51a10e660f3eefef4c295efc8927233d22395d38e,242,train,train,False,0da4190d381d1421db5fb29c326dfb1270c7828064d572f2a153c8f668cd16d4
HBG_6d6823fd90b5,train,1,46,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",c55e808273da887abef80ce294165162b2be3864a02d15c84fb1f9cef1d13ba0,270,train,train,False,ae08540565af272750dac7bc8330562b9fc5a5ab808a6ec8abc82a8e4fda235c
HBG_6d6be19f5608,train,1,12,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",dbb3ea956bfdb54de76c2a91c36369bbd37e6691dfca28defd0b4e13dd63d530,384,train,train,False,9804b4f5578d056ef7f85ecf0c0ca4e7c00e719ec278133697f8b05a303fb1b1
HBG_6da0a978b91e,train,1,92,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",b620966eee9247df6f730d8d977693db3be2d4098af6c12b4c3d661389071563,223,train,train,False,aca3251e49790e33354a902fd00041788d95de8c7d1fbf9b71700105ff7604cc
HBG_6ef52a8f706a,train,1,12,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",4a25af290b04ea476601bcece896ae7f340905a73b187ca794863425ae34c60d,377,train,train,False,e5669c29d4c7a27a407edbed6a3f3cc4947d8db62dc0752c8797643db8b7ba23
HBG_6f980e5834d1,train,4,216,4,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 4, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",df0902e53fd2fe85cc4c9446cc62d0a71cfbeaef1f6636d607ef41b0a0694179,20,train,train,False,dbf55285690b1163aee63a7141d59a296e1e48bd0548b4dc3dbc844500e2bb26
HBG_70532ed82d81,train,1,1,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",8c8ad739b66bcea9ec36cd432ec2e51d3c33ceb2f18aaaec7a52e245470d8dec,465,train,train,False,d54fe98bd188aef7f5b6232e715adf3e5d23cb67242f98b994ef3bfe44f4046c
HBG_7193e93a12cb,train,2,128,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 2, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",15a0a3e0743d266c4a6642f29d68bbd22eae670854dc514a6c18218731fc0941,84,train,train,False,b3bbaa74071ab136099f8193e803eaaab7665fbebba6c978b5dffc23cc7caab0
HBG_71fe0f0f7210,train,1,253,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",864e56147d596fbb9ab574a070c650f1b221a910f777f112ed83a2e4bcaea5d1,168,train,train,False,98a16e72b48644d7ab7fec98c2e117c5af4c831f9e56b7d6404d82638f19c449
HBG_7438f8f126f4,train,1,118,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",f6b3b23b434e90c45167b83b93be3dfc0723faa239fa9ffcbd62ff406fc6f9c7,203,train,train,False,7321f159c61c95b4e5157b0a06c65c3efe6b3ae11571ed9c9a97631aa20d01d0
HBG_747ee4596665,train,1,260,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",a09a1685a788eb2b47d0968acef0a861ceb4eee224362300a6ba5cac30ebf06e,161,train,train,False,9d8456683e064729cac200b5b8ddac8624dbf07573c9272ad566c656592ca12b
HBG_74e00cb42986,train,1,170,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",40a540868c10b517b4530aad296e7fa29850820e533f2c7c236e922fbebe8770,185,train,train,False,1915571f03d296c26b8ae091e68f1310d7b2b14c9c88526d1760dca1ecef4d5f
HBG_766fa6625009,test,1,30,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",3abad71e79b2b1d87fa9a7ba397917797a47d80dfe2f1078d2060c6a2a77af9f,300,test,test,False,c07241b6e97a6a14684891b14f061d96e52aa5801f8bdef63c606146c71580b3
HBG_778789263c8b,validation,1,375,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",5e3bd0cc38b0d943d01b94b1e9dc7626f074499fffc50e8780900924e77b2c4c,122,train,validation,True,3b453d3e67328aef69afa437104ea0310268a2ff022d4c8b969a820cdecbd776
HBG_779c35ecf04d,train,1,20,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",c72616677969c98392204a0866cd52c80c9af2aa026790af8d30e014e615107e,348,test,train,True,d56de3e3564cdd234aa83436167d184bd8a616ff3e5d3404f48c8d4e85a659f8
HBG_77ae051c673b,train,1,4,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",f1787d7cc11b2ec0111c13048e64e14477e1c52192705713bc38c81b7fccf700,433,test,train,True,23dd86265ca180649e9165d774212246ad7c06fad62656becf4a328ebac1b59b
HBG_784326f3e60a,train,2,647,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 2, ""D08_400_PLUS"": 0}",8f0b9267a57ff08c28ec0a297e3541d3137527c47a39b6974336fc2bc94270e6,57,train,train,False,54b6dc2485f6c79c6095b87348a1027f7c1a20b691a9c822befbad96e2b6cb2b
HBG_78a0d2ccac9b,train,1,11,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",6ee3a7dcb44d9bb766b647f183f069c6f8c32adcb1f78540a689e7ced8706283,393,test,train,True,59b021be05cca21f4fa548f8c576ce7796d7a4656e34d50172f2be2b5baef225
HBG_78b099bb2f40,test,1,4,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",d652a096ebd6e52d8210d989641a58b166f77246f59c310687c753c22b1e6dff,432,test,test,False,70bf311297e4962a3b6597091fb3da04c14d2ee1eae5793bb861a6ee918fef2c
HBG_79a71bcd645c,test,1,390,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",af7b9c067d44c92cf65e6d9764ce02588cbe55d380ca2258da7c0ddd441576f2,119,train,test,True,3cba32e8c27ce16fe6d5d422385fc0521316d3a5ca55363c1ddc7f04ff53450d
HBG_7a0b0d8e4cb7,test,1,20,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",5d42c29cfaebe6d913d2ffa13e7d872fbf884db51c5a47e330b9a27d39650a2d,346,validation,test,True,823170edec84632d0d9ee4ecfccf6ff7dd55da6f1cc45299bde62d57bb2117d9
HBG_7c2a40180195,validation,1,11,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",319d30b98cc3c370fe04a1bf93590b0ec8d302eca7ecc3c23700db7f6df66951,389,test,validation,True,b5e51a21af1d09cbec316c10e152f41516f37893eb2d9d1f0bab8b91a1ff2b48
HBG_7c4654aaef41,train,1,53,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",5a51b0836ed89c9571d8bc4fbd84ff8b5654e5ce9d18650a49b24304cab1a088,259,train,train,False,a864cb85be6921c9df429adbd9c548bf077ee2b5746d349e0726b6fe4e187d6d
HBG_7ca0db7c0946,train,3,409,3,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 3, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",090c0c44f99c4dad63d433701cead07f960c16ddae58a602671f8eaa952bec95,35,train,train,False,cda8df05874fcbb759672f6da6c80b6ca746e4b23055dfaa4aed0df656fb1295
HBG_7ce11234596b,test,1,8,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",3c79bf91a43c6568447132476c381ce7fbfa5c56e25bb8adfcb26340e3adef45,409,train,test,True,44dc18ce886aaea3b28b80637daa38a0b5d3887bf6d58455330e58288e99462a
HBG_7d77f1fccabd,test,1,19,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",bfbe5e37febd7d96b959b4b887f37ff2dbf4f1a6e93c83c52b44f0f6e3b4f953,350,test,test,False,232df30b632d57b578f9f010c18f48a9c86d670dea820c9490da21e428322c64
HBG_7d8ed6b0d7e1,train,1,49,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",78d57b6c9c6fca95302533c8d04a18f5abfa1d95badcad45fb912462afe118e0,265,train,train,False,a26db4dac0c210894c583240d32ad95a74c4d1b4c88a9d71b41bb33db2d9be1c
HBG_7de5a8b3e7f9,train,1,79,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",189ba6cfc504490c9e8a7e299015e5b534d040e3a4568897fb72aa279fc2e905,235,train,train,False,66c671aab2b61dbf332d0afdb6285ca9c101eb6f4a1034e73e1eb0130bf2495d
HBG_7ecce4367dd5,train,1,4,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",fa795c646a432e2bd82b77816a5bd92f0f79f7050b8c68181a6ab851ed19dc6f,435,train,train,False,983325cf2598643edf0f3f2693072ef8115b3d3eb96d45ef0ac2a901f2be5604
HBG_8018479382da,train,1,7,1,"{""D01_1_4"": 0, ""D02_5_9"": 1, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",7cb9f634abfde990ba4b5fbba60cb863f847a301931a18303eafba5df4a88a95,412,validation,train,True,23b7059bb540e06684658a513bb6e176abddcecff8c5dabedb17555d22462cf1
HBG_80e3e97ddc76,validation,1,83,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",80d4f2478312c077631c5d197a6f7057d9a41e027ba58aa78d5d7533de847422,228,train,validation,True,f6c963b9c15a8493de1b16bc51daaf540d3083563b9ecbf9982af62f31929253
HBG_8135810d7aa0,train,3,684,3,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 3, ""D08_400_PLUS"": 0}",d62fc5cba60f301ef6a442a83f7f10be14bd772b5fa3b33511a8fd105732c4fa,32,train,train,False,bf51781c545114f42476e5c0e4ff8e01c5db636387ef3e77cdce8160fa81a0d7
HBG_829d47387bff,train,2,138,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 2, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",a50012f29c1c6b0bba7b14d4d84f2d8e6c1077c7e69c8b7343e5191a0819417c,80,train,train,False,b8eaf861d220e10288f6786d8927065a36c573e9789ec5db4030405dfe91856c
HBG_82f5cb60d85c,train,2,30,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 2, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",6451979e84e30c2d1ed3ea1789789b2f7e09ad20bd3562b51e822a477bac92a5,101,train,train,False,79957a8ace4226d69b60089822b6de95b3c71304395e3cf8ce8b199007c17c4e
HBG_83f22a8f4dad,train,1,24,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",5b5f9b8318532cfcc0a51688f17269b6c75a8d0f6b1f3b35302015bbff1951ca,327,train,train,False,f9e149ebf17bf71da42dbb151d53ea719c5ed0093475899743caa6ad4d078dd1
HBG_84988e4e869c,test,1,28,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",836e19fa58d654bf4137f51c98e88b514aa3c933bb1273b566162d86c6f7c814,306,test,test,False,d08fe26c4cf75a4e15bf2b72a0496bb806aa7038c96607b052aa46d33f448b33
HBG_84dff7648550,train,1,91,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",9149f0426a893be3331e9437f86548f14a19588c10c118a19a3ad087ba1fbc6f,224,train,train,False,3ac122ca11977df9f74d042371a4cd5fb6ef076952abfe88c37e36c83e7807fd
HBG_85a2d0181b53,train,1,174,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 1, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",96efaa9b988ab4b72772e4d8f9fbd064a70f90249173a5a961a46535d6a1fe59,184,train,train,False,13630f4b1fb850b6296fe10a1e361e91474e64048e538261b42bc2a94c8247eb
HBG_87b102e549a1,test,1,12,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",b981df0cc41eaad83ec9c68bb62efc50f7cef0295e8904f2530ec05431207b59,382,train,test,True,667bb524ede06dcf365c9f0ad9dbbcb3e8ed98dbf9094ae7629c911a51cfcb1f
HBG_87b6d6492163,train,1,50,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 1, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",1b0c5fd9b91cd890dbdbf7acbae76a9bf2ef194f30d6aa8454eca4cf4442a413,263,train,train,False,aad836dc458408893aeda15c8cd16d771033565b644afe5371ba5e62cc3af31a
HBG_8893f7734445,train,1,26,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",ecf61b3cbe460dc46d458b58d7deb1840e510e95c4e7cb1161165d44fbb1127e,320,test,train,True,250a60c012e08ce1e2d7d1c2a5a457ddccc291e379d7802daad777eea41bdaa8
HBG_889cc6984044,test,1,345,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",2219d482efeba08435bf29ad03b1e32cc79d15283915dd9b05625bd8a3eaeec3,129,train,test,True,705e94afb7319a78db33e4236930a2a60123b2b0c01f66e0d2b1ae205cfb4e8b
HBG_88cb86fc1aae,train,1,28,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 1, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",06a809c0670ff7b154bff00c77640c26736c5b931908c9cf598cbcb601429f08,303,train,train,False,b66d841dbb03c7ebf5153d739f884e37fcc25da9e731f61b892138a54068c1a9
HBG_88f1f4228f1a,train,2,34,2,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 2, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",14d23bceac1350607ddd0d4c35fde036b7718b74a10bceb75572d699602e2efa,100,train,train,False,3ebfe7815a4fd070885ca1758769a4918e2e11a6b93c4b2f27fa85be5384d891
HBG_89f70e3cf134,train,1,3,1,"{""D01_1_4"": 1, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",7633bd4b3c777bc581e8e828a562a4386d182acc9f091e6efe2b664c9d0e2597,439,validation,train,True,57cee351497b01fa56d3d479e2249f94778d5aa4cc98ff05a5be527daa88d2d6
HBG_8a181477b3c9,train,1,14,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",01e11d105c1b2397921dcd90e3bc88af6ee77681cd2027c3734dafb06de37121,363,train,train,False,6f742d2f2b3e6ba2ffdc457f380536d6d1a1f2d8b7244c9467f6d122b01b089a
HBG_8ace3bd3f588,validation,1,13,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 1, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 0, ""D08_400_PLUS"": 0}",74aeae4ff21b377892769a52de04e9c5e8db3d0b94958bed0e2907efc0807d0c,368,validation,validation,False,c37f34c3f4b3c0908c8a9984d9203f1bee4ae8a189151dbcc293194fc50fb3b8
HBG_8cd7e4b65ebf,test,1,319,1,"{""D01_1_4"": 0, ""D02_5_9"": 0, ""D03_10_19"": 0, ""D04_20_49"": 0, ""D05_50_99"": 0, ""D06_100_199"": 0, ""D07_200_399"": 1, ""D08_400_PLUS"": 0}",e63db7ddc8bf1f561e23dd95f96299e67f627a242fa1f2bfc659272caeb3907d,140,train,test,True,fa3adc3120e31c919602692f9d5304d18ac46a4c8386ad3c2d76b24ebb2773d9
