node_id,node_uid,node_type,node_name,original_id,database_source,standardized_name,external_id,chembl_id,smiles,pubchem_cid,uniprot_id,gene_symbol,new_target_from_chembl,notes
PDX1,target:PDX1,target,Pancreas/duodenum homeobox protein 1 (PDX-1) (Glucose-sensitive factor) (GSF) (Insulin promoter factor 1) (IPF-1) (Insulin upstream factor 1) (IUF-1) (Islet/duodenum homeobox-1) (IDX-1) (Somatostatin-transactivating factor 1) (STF-1),PDX1,HERB/ChEMBL identity; HGNC canonical authority,PDX1,HGNC:6107,,,,P52945,PDX1,False,Canonical human gene-level target; source current IDs=PDX1; HERB internal provenance=T51WGR
PDYN,target:PDYN,target,Proenkephalin-B (Beta-neoendorphin-dynorphin) (Preprodynorphin) [Cleaved into: Alpha-neoendorphin; Beta-neoendorphin; Big dynorphin (Big Dyn); Dynorphin A(1-17) (Dyn-A17) (Dynorphin A); Dynorphin A(1-13); Dynorphin A(1-8); Leu-enkephalin; Rimorphin (Dynorphin B) (Dyn-B) (Dynorphin B(1-13)); Leumorphin (Dynorphin B-29)],PDYN,HERB/ChEMBL identity; HGNC canonical authority,PDYN,HGNC:8820,,,,P01213,PDYN,True,Canonical human gene-level target; source current IDs=PDYN; HERB internal provenance=
PEA15,target:PEA15,target,Astrocytic phosphoprotein PEA-15 (15 kDa phosphoprotein enriched in astrocytes) (Phosphoprotein enriched in diabetes) (PED),PEA15,HERB/ChEMBL identity; HGNC canonical authority,PEA15,HGNC:8822,,,,Q15121,PEA15,False,Canonical human gene-level target; source current IDs=PEA15; HERB internal provenance=T08SJX
PECAM1,target:PECAM1,target,Platelet endothelial cell adhesion molecule (PECAM-1) (EndoCAM) (GPIIA') (PECA1) (CD antigen CD31),PECAM1,HERB/ChEMBL identity; HGNC canonical authority,PECAM1,HGNC:8823,,,,P16284,PECAM1,False,Canonical human gene-level target; source current IDs=PECAM1; HERB internal provenance=T72BXP
PEG10,target:PEG10,target,Retrotransposon-derived protein PEG10 (Embryonal carcinoma differentiation-regulated protein) (Mammalian retrotransposon-derived protein 2) (Myelin expression factor 3-like protein 1) (MEF3-like protein 1) (Paternally expressed gene 10 protein) (Retrotransposon gag domain-containing protein 3) (Retrotransposon-derived gag-like polyprotein) (Ty3/Gypsy-like protein),PEG10,HERB/ChEMBL identity; HGNC canonical authority,PEG10,HGNC:14005,,,,Q86TG7,PEG10,False,Canonical human gene-level target; source current IDs=PEG10; HERB internal provenance=T54SB3
PEMT,target:PEMT,target,Phosphatidylethanolamine N-methyltransferase (PEAMT) (PEMT) (EC 2.1.1.17) (EC 2.1.1.71) (PEMT2) (Phospholipid methyltransferase) (PLMT),PEMT,HERB/ChEMBL identity; HGNC canonical authority,PEMT,HGNC:8830,,,,Q9UBM1,PEMT,False,Canonical human gene-level target; source current IDs=PEMT; HERB internal provenance=T25S8M
PENK,target:PENK,target,Proenkephalin-A [Cleaved into: Synenkephalin; Met-enkephalin (Opioid growth factor) (OGF); PENK(114-133); PENK(143-183); Met-enkephalin-Arg-Gly-Leu; Leu-enkephalin; PENK(237-258); Met-enkephalin-Arg-Phe; Neuropeptide BAM22 (Bovine adrenal medulla peptide 22); Neuropeptide BAM20 (Bovine adrenal medulla peptide 20); Neuropeptide BAM8-22 (Bovine adrenal medulla peptide 8-22) (BAM(8-22))],PENK,HERB/ChEMBL identity; HGNC canonical authority,PENK,HGNC:8831,,,,P01210,PENK,False,Canonical human gene-level target; source current IDs=PENK; HERB internal provenance=T05JUS
PER1,target:PER1,target,Period circadian protein homolog 1 (hPER1) (Circadian clock protein PERIOD 1) (Circadian pacemaker protein Rigui),PER1,HERB/ChEMBL identity; HGNC canonical authority,PER1,HGNC:8845,,,,O15534,PER1,False,Canonical human gene-level target; source current IDs=PER1; HERB internal provenance=T35XJB
PFKFB3,target:PFKFB3,target,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 (6PF-2-K/Fru-2,6-P2ase 3) (PFK/FBPase 3) (6PF-2-K/Fru-2,6-P2ase brain/placenta-type isozyme) (Renal carcinoma antigen NY-REN-56) (iPFK-2) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]",PFKFB3,HERB/ChEMBL identity; HGNC canonical authority,PFKFB3,HGNC:8874,,,,Q16875,PFKFB3,False,Canonical human gene-level target; source current IDs=PFKFB3; HERB internal provenance=T58TFI
PFKM,target:PFKM,target,"ATP-dependent 6-phosphofructokinase, muscle type (ATP-PFK) (PFK-M) (EC 2.7.1.11) (6-phosphofructokinase type A) (Phosphofructo-1-kinase isozyme A) (PFK-A) (Phosphohexokinase)",PFKM,HERB/ChEMBL identity; HGNC canonical authority,PFKM,HGNC:8877,,,,P08237,PFKM,False,Canonical human gene-level target; source current IDs=PFKM; HERB internal provenance=T47DIY
PFN1,target:PFN1,target,Profilin-1 (Epididymis tissue protein Li 184a) (Profilin I),PFN1,HERB/ChEMBL identity; HGNC canonical authority,PFN1,HGNC:8881,,,,P07737,PFN1,False,Canonical human gene-level target; source current IDs=PFN1; HERB internal provenance=T38EXQ
PGAM1,target:PGAM1,target,Phosphoglycerate mutase 1 (EC 5.4.2.11) (EC 5.4.2.4) (BPG-dependent PGAM 1) (Phosphoglycerate mutase isozyme B) (PGAM-B),PGAM1,HERB/ChEMBL identity; HGNC canonical authority,PGAM1,HGNC:8888,,,,P18669,PGAM1,False,Canonical human gene-level target; source current IDs=PGAM1; HERB internal provenance=T47C6A
PGD,target:PGD,target,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",PGD,HERB/ChEMBL identity; HGNC canonical authority,PGD,HGNC:8891,,,,P52209,PGD,False,Canonical human gene-level target; source current IDs=PGD; HERB internal provenance=T97UTI
PGF,target:PGF,target,Placenta growth factor (PlGF),PGF,HERB/ChEMBL identity; HGNC canonical authority,PGF,HGNC:8893,,,,P49763,PGF,False,Canonical human gene-level target; source current IDs=PGF; HERB internal provenance=T84XW5
PGP,target:PGP,target,Phosphoglycolate phosphatase (EC 3.1.3.18) (Aspartate-based ubiquitous Mg(2+)-dependent phosphatase) (AUM) (EC 3.1.3.48) (Glycerol-3-phosphate phosphatase) (G3PP) (EC 3.1.3.21),PGP,HERB/ChEMBL identity; HGNC canonical authority,PGP,HGNC:8909,,,,A6NDG6,PGP,False,Canonical human gene-level target; source current IDs=PGP; HERB internal provenance=T88BCB
PGR,target:PGR,target,Progesterone receptor (PR) (Nuclear receptor subfamily 3 group C member 3),PGR,HERB/ChEMBL identity; HGNC canonical authority,PGR,HGNC:8910,,,,P06401,PGR,False,Canonical human gene-level target; source current IDs=PGR; HERB internal provenance=T11OU8
PGRMC1,target:PGRMC1,target,Membrane-associated progesterone receptor component 1 (mPR) (Dap1) (IZA),PGRMC1,HERB/ChEMBL identity; HGNC canonical authority,PGRMC1,HGNC:16090,,,,O00264,PGRMC1,False,Canonical human gene-level target; source current IDs=PGRMC1; HERB internal provenance=T88CW3
PHB1,target:PHB1,target,Prohibitin 1,PHB,HERB/ChEMBL identity; HGNC canonical authority,PHB1,HGNC:8912,,,,P35232,PHB1,False,Canonical human gene-level target; source current IDs=PHB; HERB internal provenance=T80LLJ
PHF8,target:PHF8,target,Histone lysine demethylase PHF8 (EC 1.14.11.-) (EC 1.14.11.65) (Lysine demethylase 7B) (PHD finger protein 8) ([histone H3]-dimethyl-L-lysine(36) demethylase PHF8) ([histone H3]-dimethyl-L-lysine(9) demethylase PHF8),PHF8,HERB/ChEMBL identity; HGNC canonical authority,PHF8,HGNC:20672,,,,Q9UPP1,PHF8,True,Canonical human gene-level target; source current IDs=PHF8; HERB internal provenance=
PHKG1,target:PHKG1,target,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform (PHK-gamma-M) (EC 2.7.11.19) (Phosphorylase kinase subunit gamma-1) (Serine/threonine-protein kinase PHKG1) (EC 2.7.11.1, EC 2.7.11.26)",PHKG1,HERB/ChEMBL identity; HGNC canonical authority,PHKG1,HGNC:8930,,,,Q16816,PHKG1,True,Canonical human gene-level target; source current IDs=PHKG1; HERB internal provenance=
PHKG2,target:PHKG2,target,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform (PHK-gamma-LT) (PHK-gamma-T) (EC 2.7.11.19) (PSK-C3) (Phosphorylase kinase subunit gamma-2)",PHKG2,HERB/ChEMBL identity; HGNC canonical authority,PHKG2,HGNC:8931,,,,P15735,PHKG2,True,Canonical human gene-level target; source current IDs=PHKG2; HERB internal provenance=
PHLPP2,target:PHLPP2,target,PH domain leucine-rich repeat-containing protein phosphatase 2 (EC 3.1.3.16) (PH domain leucine-rich repeat-containing protein phosphatase-like) (PHLPP-like),PHLPP2,HERB/ChEMBL identity; HGNC canonical authority,PHLPP2,HGNC:29149,,,,Q6ZVD8,PHLPP2,True,Canonical human gene-level target; source current IDs=PHLPP2; HERB internal provenance=
PHPT1,target:PHPT1,target,14 kDa phosphohistidine phosphatase (EC 3.9.1.3) (Phosphohistidine phosphatase 1) (PHPT1) (Protein histidine phosphatase) (PHP) (Protein janus-A homolog),PHPT1,HERB/ChEMBL identity; HGNC canonical authority,PHPT1,HGNC:30033,,,,Q9NRX4,PHPT1,True,Canonical human gene-level target; source current IDs=PHPT1; HERB internal provenance=
PIAS3,target:PIAS3,target,E3 SUMO-protein ligase PIAS3 (EC 2.3.2.-) (E3 SUMO-protein transferase PIAS3) (Protein inhibitor of activated STAT protein 3),PIAS3,HERB/ChEMBL identity; HGNC canonical authority,PIAS3,HGNC:16861,,,,Q9Y6X2,PIAS3,False,Canonical human gene-level target; source current IDs=PIAS3; HERB internal provenance=T60I6V
PIGK,target:PIGK,target,"GPI-anchor transamidase (EC 2.6.1.-) (GPI-anchor transamidase component PIGK, catalytic subunit) (GPI8 homolog) (hGPI8) (Phosphatidylinositol-glycan biosynthesis class K protein) (PIG-K)",PIGK,HERB/ChEMBL identity; HGNC canonical authority,PIGK,HGNC:8965,,,,Q92643,PIGK,False,Canonical human gene-level target; source current IDs=PIGK; HERB internal provenance=T40JZG
PIK3CA,target:PIK3CA,target,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha) (EC 2.7.1.137) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha) (PtdIns-3-kinase subunit p110-alpha) (p110alpha) (Phosphoinositide 3-kinase alpha) (Phosphoinositide-3-kinase catalytic alpha polypeptide) (Serine/threonine protein kinase PIK3CA) (EC 2.7.11.1)",PIK3CA,HERB/ChEMBL identity; HGNC canonical authority,PIK3CA,HGNC:8975,,,,P42336,PIK3CA,False,Canonical human gene-level target; source current IDs=PIK3CA; HERB internal provenance=T56IUI
PIK3CB,target:PIK3CB,target,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta) (Serine/threonine protein kinase PIK3CB) (EC 2.7.11.1)",PIK3CB,HERB/ChEMBL identity; HGNC canonical authority,PIK3CB,HGNC:8976,,,,P42338,PIK3CB,False,Canonical human gene-level target; source current IDs=PIK3CB; HERB internal provenance=T31JWV
PIK3CD,target:PIK3CD,target,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform (PI3-kinase subunit delta) (PI3K-delta) (PI3Kdelta) (PtdIns-3-kinase subunit delta) (EC 2.7.1.137) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit delta) (PtdIns-3-kinase subunit p110-delta) (p110delta)",PIK3CD,HERB/ChEMBL identity; HGNC canonical authority,PIK3CD,HGNC:8977,,,,O00329,PIK3CD,False,Canonical human gene-level target; source current IDs=PIK3CD; HERB internal provenance=T48NTH
PIK3CG,target:PIK3CG,target,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (PI3-kinase subunit gamma) (PI3K-gamma) (PI3Kgamma) (PtdIns-3-kinase subunit gamma) (EC 2.7.1.137) (EC 2.7.1.153) (EC 2.7.1.154) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit gamma) (PtdIns-3-kinase subunit p110-gamma) (p110gamma) (Phosphoinositide-3-kinase catalytic gamma polypeptide) (Serine/threonine protein kinase PIK3CG) (EC 2.7.11.1) (p120-PI3K)",PIK3CG,HERB/ChEMBL identity; HGNC canonical authority,PIK3CG,HGNC:8978,,,,P48736,PIK3CG,False,Canonical human gene-level target; source current IDs=PIK3CG; HERB internal provenance=T32SPJ
PIK3R1,target:PIK3R1,target,Phosphatidylinositol 3-kinase regulatory subunit alpha (PI3-kinase regulatory subunit alpha) (PI3K regulatory subunit alpha) (PtdIns-3-kinase regulatory subunit alpha) (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha) (PI3-kinase subunit p85-alpha) (PtdIns-3-kinase regulatory subunit p85-alpha),PIK3R1,HERB/ChEMBL identity; HGNC canonical authority,PIK3R1,HGNC:8979,,,,P27986,PIK3R1,False,Canonical human gene-level target; source current IDs=PIK3R1; HERB internal provenance=T11FH6
PIM1,target:PIM1,target,Serine/threonine-protein kinase pim-1 (EC 2.7.11.1),PIM1,HERB/ChEMBL identity; HGNC canonical authority,PIM1,HGNC:8986,,,,P11309,PIM1,False,Canonical human gene-level target; source current IDs=PIM1; HERB internal provenance=T37BP1
PIM2,target:PIM2,target,Serine/threonine-protein kinase pim-2 (EC 2.7.11.1) (Pim-2h),PIM2,HERB/ChEMBL identity; HGNC canonical authority,PIM2,HGNC:8987,,,,Q9P1W9,PIM2,True,Canonical human gene-level target; source current IDs=PIM2; HERB internal provenance=
PIM3,target:PIM3,target,Serine/threonine-protein kinase pim-3 (EC 2.7.11.1),PIM3,HERB/ChEMBL identity; HGNC canonical authority,PIM3,HGNC:19310,,,,Q86V86,PIM3,True,Canonical human gene-level target; source current IDs=PIM3; HERB internal provenance=
PIN1,target:PIN1,target,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase Pin1) (PPIase Pin1) (Rotamase Pin1),PIN1,HERB/ChEMBL identity; HGNC canonical authority,PIN1,HGNC:8988,,,,Q13526,PIN1,False,Canonical human gene-level target; source current IDs=PIN1; HERB internal provenance=T20OEM
PINK1,target:PINK1,target,"Serine/threonine-protein kinase PINK1, mitochondrial (EC 2.7.11.1) (BRPK) (PTEN-induced putative kinase protein 1)",PINK1,HERB/ChEMBL identity; HGNC canonical authority,PINK1,HGNC:14581,,,,Q9BXM7,PINK1,False,Canonical human gene-level target; source current IDs=PINK1; HERB internal provenance=T96NMT
PIP4K2C,target:PIP4K2C,target,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma (EC 2.7.1.149) (Phosphatidylinositol 5-phosphate 4-kinase type II gamma) (PI(5)P 4-kinase type II gamma) (PIP4KII-gamma),PIP4K2C,HERB/ChEMBL identity; HGNC canonical authority,PIP4K2C,HGNC:23786,,,,Q8TBX8,PIP4K2C,True,Canonical human gene-level target; source current IDs=PIP4K2C; HERB internal provenance=
PKD2,target:PKD2,target,Polycystin-2 (PC2) (Autosomal dominant polycystic kidney disease type II protein) (Polycystic kidney disease 2 protein) (Polycystwin) (R48321) (Transient receptor potential cation channel subfamily P member 2),PKD2,HERB/ChEMBL identity; HGNC canonical authority,PKD2,HGNC:9009,,,,Q13563,PKD2,False,Canonical human gene-level target; source current IDs=PKD2; HERB internal provenance=T84XYQ
PKLR,target:PKLR,target,Pyruvate kinase PKLR (EC 2.7.1.40) (Pyruvate kinase 1) (Pyruvate kinase isozymes L/R) (R-type/L-type pyruvate kinase) (Red cell/liver pyruvate kinase),PKLR,HERB/ChEMBL identity; HGNC canonical authority,PKLR,HGNC:9020,,,,P30613,PKLR,False,Canonical human gene-level target; source current IDs=PKLR; HERB internal provenance=T24F1A
PKM,target:PKM,target,Pyruvate kinase PKM (EC 2.7.1.40) (Cytosolic thyroid hormone-binding protein) (CTHBP) (Opa-interacting protein 3) (OIP-3) (Pyruvate kinase 2/3) (Pyruvate kinase muscle isozyme) (Threonine-protein kinase PKM2) (EC 2.7.11.1) (Thyroid hormone-binding protein 1) (THBP1) (Tumor M2-PK) (Tyrosine-protein kinase PKM2) (EC 2.7.10.2) (p58),PKM,HERB/ChEMBL identity; HGNC canonical authority,PKM,HGNC:9021,,,,P14618,PKM,False,Canonical human gene-level target; source current IDs=PKM; HERB internal provenance=T85NRC
PKMYT1,target:PKMYT1,target,Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase (EC 2.7.11.1) (Myt1 kinase),PKMYT1,HERB/ChEMBL identity; HGNC canonical authority,PKMYT1,HGNC:29650,,,,Q99640,PKMYT1,True,Canonical human gene-level target; source current IDs=PKMYT1; HERB internal provenance=
PKN1,target:PKN1,target,Serine/threonine-protein kinase N1 (EC 2.7.11.13) (Protease-activated kinase 1) (PAK-1) (Protein kinase C-like 1) (Protein kinase C-like PKN) (Protein kinase PKN-alpha) (Protein-kinase C-related kinase 1) (Serine-threonine protein kinase N),PKN1,HERB/ChEMBL identity; HGNC canonical authority,PKN1,HGNC:9405,,,,Q16512,PKN1,True,Canonical human gene-level target; source current IDs=PKN1; HERB internal provenance=
PLA2G1B,target:PLA2G1B,target,Phospholipase A2 (EC 3.1.1.4) (Group IB phospholipase A2) (Phosphatidylcholine 2-acylhydrolase 1B),PLA2G1B,HERB/ChEMBL identity; HGNC canonical authority,PLA2G1B,HGNC:9030,,,,P04054,PLA2G1B,False,Canonical human gene-level target; source current IDs=PLA2G1B; HERB internal provenance=T30TYH
PLA2G2A,target:PLA2G2A,target,"Phospholipase A2, membrane associated (EC 3.1.1.4) (GIIC sPLA2) (Group IIA phospholipase A2) (Non-pancreatic secretory phospholipase A2) (NPS-PLA2) (Phosphatidylcholine 2-acylhydrolase 2A)",PLA2G2A,HERB/ChEMBL identity; HGNC canonical authority,PLA2G2A,HGNC:9031,,,,P14555,PLA2G2A,False,Canonical human gene-level target; source current IDs=PLA2G2A; HERB internal provenance=T40LTN
PLA2G4A,target:PLA2G4A,target,Cytosolic phospholipase A2 (cPLA2) (Phospholipase A2 group IVA) [Includes: Phospholipase A2 (EC 3.1.1.4) (Phosphatidylcholine 2-acylhydrolase); Lysophospholipase (EC 3.1.1.5)],PLA2G4A,HERB/ChEMBL identity; HGNC canonical authority,PLA2G4A,HGNC:9035,,,,P47712,PLA2G4A,False,Canonical human gene-level target; source current IDs=PLA2G4A; HERB internal provenance=T71B0A
PLA2G7,target:PLA2G7,target,Platelet-activating factor acetylhydrolase (PAF acetylhydrolase) (EC 3.1.1.47) (1-alkyl-2-acetylglycerophosphocholine esterase) (2-acetyl-1-alkylglycerophosphocholine esterase) (Group-VIIA phospholipase A2) (gVIIA-PLA2) (LDL-associated phospholipase A2) (LDL-PLA(2)) (PAF 2-acylhydrolase),PLA2G7,HERB/ChEMBL identity; HGNC canonical authority,PLA2G7,HGNC:9040,,,,Q13093,PLA2G7,False,Canonical human gene-level target; source current IDs=PLA2G7; HERB internal provenance=T37G49
PLAGL1,target:PLAGL1,target,Zinc finger protein PLAGL1 (Lost on transformation 1) (LOT-1) (Pleiomorphic adenoma-like protein 1) (Tumor suppressor ZAC),PLAGL1,HERB/ChEMBL identity; HGNC canonical authority,PLAGL1,HGNC:9046,,,,Q9UM63,PLAGL1,False,Canonical human gene-level target; source current IDs=PLAGL1; HERB internal provenance=T38ILG
PLAT,target:PLAT,target,Tissue-type plasminogen activator (t-PA) (t-plasminogen activator) (tPA) (EC 3.4.21.68) (Alteplase) (Reteplase) [Cleaved into: Tissue-type plasminogen activator chain A; Tissue-type plasminogen activator chain B],PLAT,HERB/ChEMBL identity; HGNC canonical authority,PLAT,HGNC:9051,,,,P00750,PLAT,False,Canonical human gene-level target; source current IDs=PLAT; HERB internal provenance=T00EP2
PLAU,target:PLAU,target,Urokinase-type plasminogen activator (U-plasminogen activator) (Urokinase) (uPA) (EC 3.4.21.73) [Cleaved into: Urokinase-type plasminogen activator long chain A; Urokinase-type plasminogen activator short chain A; Urokinase-type plasminogen activator chain B],PLAU,HERB/ChEMBL identity; HGNC canonical authority,PLAU,HGNC:9052,,,,P00749,PLAU,False,Canonical human gene-level target; source current IDs=PLAU; HERB internal provenance=T84P70
PLAUR,target:PLAUR,target,Urokinase plasminogen activator surface receptor (U-PAR) (uPAR) (Monocyte activation antigen Mo3) (CD antigen CD87),PLAUR,HERB/ChEMBL identity; HGNC canonical authority,PLAUR,HGNC:9053,,,,Q03405,PLAUR,False,Canonical human gene-level target; source current IDs=PLAUR; HERB internal provenance=T82F70
PLCG1,target:PLCG1,target,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 (EC 3.1.4.11) (PLC-148) (Phosphoinositide phospholipase C-gamma-1) (Phospholipase C-II) (PLC-II) (Phospholipase C-gamma-1) (PLC-gamma-1)",PLCG1,HERB/ChEMBL identity; HGNC canonical authority,PLCG1,HGNC:9065,,,,P19174,PLCG1,False,Canonical human gene-level target; source current IDs=PLCG1; HERB internal provenance=T45TMC
PLD1,target:PLD1,target,Phospholipase D1 (PLD 1) (hPLD1) (EC 3.1.4.4) (Choline phosphatase 1) (Phosphatidylcholine-hydrolyzing phospholipase D1),PLD1,HERB/ChEMBL identity; HGNC canonical authority,PLD1,HGNC:9067,,,,Q13393,PLD1,False,Canonical human gene-level target; source current IDs=PLD1; HERB internal provenance=T68EEP
PLEC,target:PLEC,target,Plectin (PCN) (PLTN) (Hemidesmosomal protein 1) (HD1) (Plectin-1),PLEC,HERB/ChEMBL identity; HGNC canonical authority,PLEC,HGNC:9069,,,,Q15149,PLEC,True,Canonical human gene-level target; source current IDs=PLEC; HERB internal provenance=
PLEK,target:PLEK,target,Pleckstrin (Platelet 47 kDa protein) (p47),PLEK,HERB/ChEMBL identity; HGNC canonical authority,PLEK,HGNC:9070,,,,P08567,PLEK,False,Canonical human gene-level target; source current IDs=PLEK; HERB internal provenance=T54OSZ
PLG,target:PLG,target,Plasminogen [Cleaved into: Plasmin (EC 3.4.21.7); Plasmin heavy chain A; Plasmin light chain B; Angiostatin],PLG,HERB/ChEMBL identity; HGNC canonical authority,PLG,HGNC:9071,,,,P00747,PLG,False,Canonical human gene-level target; source current IDs=PLG; HERB internal provenance=T14JSX
PLIN1,target:PLIN1,target,Perilipin-1 (Lipid droplet-associated protein),PLIN1,HERB/ChEMBL identity; HGNC canonical authority,PLIN1,HGNC:9076,,,,O60240,PLIN1,False,Canonical human gene-level target; source current IDs=PLIN1; HERB internal provenance=T10WQX
PLK1,target:PLK1,target,Serine/threonine-protein kinase PLK1 (EC 2.7.11.21) (Polo-like kinase 1) (PLK-1) (Serine/threonine-protein kinase 13) (STPK13),PLK1,HERB/ChEMBL identity; HGNC canonical authority,PLK1,HGNC:9077,,,,P53350,PLK1,False,Canonical human gene-level target; source current IDs=PLK1; HERB internal provenance=T04A2Q
PLK3,target:PLK3,target,Serine/threonine-protein kinase PLK3 (EC 2.7.11.21) (Cytokine-inducible serine/threonine-protein kinase) (FGF-inducible kinase) (Polo-like kinase 3) (PLK-3) (Proliferation-related kinase),PLK3,HERB/ChEMBL identity; HGNC canonical authority,PLK3,HGNC:2154,,,,Q9H4B4,PLK3,True,Canonical human gene-level target; source current IDs=PLK3; HERB internal provenance=
PLK4,target:PLK4,target,Serine/threonine-protein kinase PLK4 (EC 2.7.11.21) (Polo-like kinase 4) (PLK-4) (Serine/threonine-protein kinase 18) (Serine/threonine-protein kinase Sak),PLK4,HERB/ChEMBL identity; HGNC canonical authority,PLK4,HGNC:11397,,,,O00444,PLK4,True,Canonical human gene-level target; source current IDs=PLK4; HERB internal provenance=
PLP1,target:PLP1,target,Myelin proteolipid protein (PLP) (Lipophilin),PLP1,HERB/ChEMBL identity; HGNC canonical authority,PLP1,HGNC:9086,,,,P60201,PLP1,False,Canonical human gene-level target; source current IDs=PLP1; HERB internal provenance=T75ZQD
PLSCR1,target:PLSCR1,target,Phospholipid scramblase 1 (PL scramblase 1) (Ca(2+)-dependent phospholipid scramblase 1) (Erythrocyte phospholipid scramblase) (Mg(2+)-dependent nuclease) (EC 3.1.-.-) (MmTRA1b),PLSCR1,HERB/ChEMBL identity; HGNC canonical authority,PLSCR1,HGNC:9092,,,,O15162,PLSCR1,False,Canonical human gene-level target; source current IDs=PLSCR1; HERB internal provenance=T41CZ3
PLXNA2,target:PLXNA2,target,Plexin-A2 (Semaphorin receptor OCT),PLXNA2,HERB/ChEMBL identity; HGNC canonical authority,PLXNA2,HGNC:9100,,,,O75051,PLXNA2,False,Canonical human gene-level target; source current IDs=PLXNA2; HERB internal provenance=T45P3N
PMAIP1,target:PMAIP1,target,Phorbol-12-myristate-13-acetate-induced protein 1 (PMA-induced protein 1) (Immediate-early-response protein APR) (Protein Noxa),PMAIP1,HERB/ChEMBL identity; HGNC canonical authority,PMAIP1,HGNC:9108,,,,Q13794,PMAIP1,False,Canonical human gene-level target; source current IDs=PMAIP1; HERB internal provenance=T06DT5
PML,target:PML,target,Protein PML (E3 SUMO-protein ligase PML) (EC 2.3.2.-) (Promyelocytic leukemia protein) (RING finger protein 71) (RING-type E3 SUMO transferase PML) (Tripartite motif-containing protein 19) (TRIM19),PML,HERB/ChEMBL identity; HGNC canonical authority,PML,HGNC:9113,,,,P29590,PML,False,Canonical human gene-level target; source current IDs=PML; HERB internal provenance=T79A7K
PMM2,target:PMM2,target,Phosphomannomutase 2 (PMM 2) (EC 5.4.2.8),PMM2,HERB/ChEMBL identity; HGNC canonical authority,PMM2,HGNC:9115,,,,O15305,PMM2,False,Canonical human gene-level target; source current IDs=PMM2; HERB internal provenance=T92MFC
PMP22,target:PMP22,target,Peripheral myelin protein 22 (PMP-22) (Growth arrest-specific protein 3) (GAS-3),PMP22,HERB/ChEMBL identity; HGNC canonical authority,PMP22,HGNC:9118,,,,Q01453,PMP22,False,Canonical human gene-level target; source current IDs=PMP22; HERB internal provenance=T30C8X
PNLIP,target:PNLIP,target,Pancreatic triacylglycerol lipase (PL) (PTL) (Pancreatic lipase) (EC 3.1.1.3),PNLIP,HERB/ChEMBL identity; HGNC canonical authority,PNLIP,HGNC:9155,,,,P16233,PNLIP,False,Canonical human gene-level target; source current IDs=PNLIP; HERB internal provenance=T99W15
PNMT,target:PNMT,target,Phenylethanolamine N-methyltransferase (PNMTase) (EC 2.1.1.28) (Noradrenaline N-methyltransferase),PNMT,HERB/ChEMBL identity; HGNC canonical authority,PNMT,HGNC:9160,,,,P11086,PNMT,True,Canonical human gene-level target; source current IDs=PNMT; HERB internal provenance=
PNO1,target:PNO1,target,RNA-binding protein PNO1 (Partner of NOB1),PNO1,HERB/ChEMBL identity; HGNC canonical authority,PNO1,HGNC:32790,,,,Q9NRX1,PNO1,False,Canonical human gene-level target; source current IDs=PNO1; HERB internal provenance=T79GMA
PNP,target:PNP,target,Purine nucleoside phosphorylase (PNP) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase),PNP,HERB/ChEMBL identity; HGNC canonical authority,PNP,HGNC:7892,,,,P00491,PNP,True,Canonical human gene-level target; source current IDs=PNP; HERB internal provenance=
